ensembl_gene_id	chromosome_name	start_position	end_position	external_gene_name
Os03g0181600	3	4272872	4277466	OsGATA22
Os03g0181675	3	4279300	4281410	OsABCB12
Os03g0181750	3	4281418	4284885	OsABCB12
Os03g0181800	3	4287354	4291799	""
Os03g0182000	3	4311292	4314363	""
Os03g0182350	3	4327386	4328205	""
Os03g0182400	3	4327773	4336225	""
Os03g0182600	3	4336742	4338901	""
Os03g0182700	3	4339485	4342714	eIF-3k
Os03g0182800	3	4343807	4345689	OsEBP-89
Os03g0182900	3	4347084	4348127	""
Os03g0183000	3	4348736	4350531	OsLG3
Os03g0183050	3	4349764	4350447	""
Os03g0183100	3	4356629	4363219	BP-73
Os03g0183200	3	4367273	4368453	OsERF#069
Os03g0183300	3	4372266	4373460	OsERF#064
Os03g0183500	3	4379668	4380736	""
Os03g0183600	3	4384585	4389310	OsAlaAT2
Os03g0183800	3	4397245	4402938	""
Os03g0183850	3	4397436	4402841	""
Os03g0183900	3	4403063	4405969	OSA9
Os03g0183950	3	4403876	4407943	""
Os03g0184000	3	4410090	4414779	PDS1
Os03g0184100	3	4416654	4419091	""
Os03g0184201	3	4420240	4420995	""
Os03g0184300	3	4428838	4434161	""
Os03g0184400	3	4434560	4437813	""
Os03g0184500	3	4437782	4439874	""
Os03g0184550	3	4441960	4443828	OSJNBa0032G08.1
Os03g0184600	3	4444015	4446466	""
Os03g0184700	3	4446728	4449163	OsORC2
Os03g0185000	3	4464190	4465095	SAT3
Os03g0185200	3	4470567	4476128	""
Os03g0185300	3	4471002	4471950	""
Os03g0185400	3	4479676	4481247	""
Os03g0185500	3	4486362	4489500	""
Os03g0185600	3	4489695	4490510	OsTHI26
Os03g0185700	3	4492084	4494048	""
Os03g0185800	3	4494724	4495491	""
Os03g0185950	3	4495522	4496049	""
Os03g0186100	3	4496734	4500824	UROS
Os03g0186500	3	4513398	4518521	""
Os03g0186600	3	4519405	4525692	OsMADS47
Os03g0186800	3	4532886	4536584	""
Os03g0186900	3	4541351	4543092	OsAP25
Os03g0186950	3	4543174	4545072	""
Os03g0187000	3	4545306	4547966	""
Os03g0187100	3	4555660	4559410	""
Os03g0187200	3	4559624	4559829	""
Os03g0187300	3	4561080	4569082	OsWD40-64
Os03g0187350	3	4569626	4571038	""
Os03g0187400	3	4573148	4575550	""
Os03g0187500	3	4584427	4586848	Os_F0701
Os03g0187525	3	4584815	4587005	""
Os03g0187550	3	4592219	4594344	""
Os03g0187600	3	4592489	4594797	OJ1217B09.2
Os03g0187700	3	4596108	4598257	OJ1217B09.3
Os03g0187800	3	4598924	4600430	OsPUP1
Os03g0188100	3	4606945	4616239	OsMATE1
Os03g0188200	3	4616778	4618026	""
Os03g0188400	3	4628935	4630514	OsbHLH044
Os03g0188500	3	4634963	4635591	OsAGP3
Os03g0188900	3	4652930	4654781	Oshox13
Os03g0189100	3	4660862	4661923	OJ1217B09.12
Os03g0189300	3	4665311	4666944	OJ1217B09.13
Os03g0189400	3	4667276	4679965	""
Os03g0189600	3	4682354	4685319	""
Os03g0190000	3	4694814	4695941	""
Os03g0190100	3	4697347	4700133	OsPPT1
ENSRNA049473941	3	4701224	4701511	Plant_SRP
Os03g0190301	3	4701663	4701727	""
Os03g0190400	3	4702039	4705495	""
Os03g0190300	3	4702183	4705151	OJ1217B09.19
Os03g0190500	3	4706388	4707829	""
Os03g0190800	3	4715169	4719205	OJ1217B09.20
Os03g0190900	3	4720699	4724099	OJ1217B09.21
Os03g0191000	3	4726165	4734003	""
Os03g0191050	3	4733027	4733150	""
Os03g0191100	3	4737753	4741311	""
Os03g0191200	3	4748704	4750253	""
Os03g0191400	3	4763790	4766335	OsRab6B2
Os03g0191550	3	4766424	4766491	""
Os03g0191700	3	4768568	4773074	""
Os03g0191800	3	4775506	4776380	OsSTA93
Os03g0191850	3	4780247	4781570	""
Os03g0191900	3	4780248	4781570	OsERF#047
Os03g0192000	3	4786226	4789319	""
Os03g0192100	3	4789625	4793058	OsSCP11
Os03g0192300	3	4793070	4798661	OsDSR4
Os03g0192400	3	4808253	4810821	""
Os03g0192500	3	4815464	4820358	OsBIPP2C1
Os03g0192550	3	4820592	4821406	""
Os03g0192600	3	4820699	4822659	OsLTPG3
Os03g0192633	3	4821888	4822280	""
Os03g0192700	3	4825697	4829533	OsINO1
Os03g0192750	3	4825723	4827060	""
Os03g0192800	3	4836142	4838183	""
Os03g0192900	3	4842276	4844355	""
Os03g0193000	3	4847241	4853828	""
Os03g0193075	3	4854990	4857531	""
Os03g0193225	3	4862250	4866734	""
Os03g0193400	3	4868172	4880170	PAOa
Os03g0193300	3	4873378	4877257	""
Os03g0193450	3	4877659	4880015	""
Os03g0193600	3	4886388	4887435	""
Os03g0193700	3	4888551	4889232	""
Os03g0193901	3	4888584	4889614	""
Os03g0194100	3	4894537	4897016	""
Os03g0194300	3	4901969	4903749	""
Os03g0194350	3	4902355	4903820	""
Os03g0194400	3	4906251	4908791	""
Os03g0194450	3	4909646	4912104	""
Os03g0194500	3	4909687	4912354	""
Os03g0194600	3	4913314	4914063	""
Os03g0194900	3	4923937	4926075	""
Os03g0195100	3	4936472	4941037	OsALD1
Os03g0195200	3	4941404	4945558	""
Os03g0195300	3	4946360	4950941	OsSultr2
Os03g0195350	3	4946751	4950744	""
Os03g0195400	3	4951886	4953344	""
Os03g0195450	3	4954143	4954913	OsSultr2
Os03g0195475	3	4954410	4959369	""
Os03g0195500	3	4957502	4959448	OsSultr2
ENSRNA049473777	3	4965232	4965314	MIR2907
Os03g0195800	3	4987877	4992392	OsSultr1
Os03g0195900	3	4987932	4992864	""
Os03g0196000	3	4998396	5001806	OsSultr1
Os03g0196100	3	5002407	5003175	""
Os03g0196250	3	5014119	5014675	""
Os03g0196400	3	5034168	5040417	""
Os03g0196450	3	5043401	5044077	""
Os03g0196500	3	5049125	5049901	OsFbox131
Os03g0196600	3	5063818	5065197	SAT4
Os03g0196800	3	5078248	5081710	""
Os03g0196900	3	5082430	5083486	""
Os03g0197000	3	5085664	5090353	""
Os03g0197050	3	5088416	5089103	""
Os03g0197100	3	5098241	5100592	""
Os03g0197125	3	5098479	5100036	""
Os03g0197175	3	5112590	5113777	""
Os03g0197200	3	5112964	5114038	""
Os03g0197300	3	5116435	5119048	""
Os03g0197400	3	5119305	5124613	""
Os03g0197800	3	5134409	5137441	OsIDD1
Os03g0197825	3	5134811	5135106	""
Os03g0197850	3	5135959	5137366	""
Os03g0197875	3	5143551	5143598	""
Os03g0197900	3	5150966	5152038	OsOFP8
Os03g0198200	3	5159637	5160262	""
Os03g0198300	3	5161642	5166608	OsDjC25
Os03g0198400	3	5167307	5170694	""
Os03g0198433	3	5167339	5170273	""
Os03g0198500	3	5175138	5179221	""
Os03g0198600	3	5180779	5182185	HOX12
Os03g0198900	3	5200218	5206428	TagI
Os03g0199000	3	5206265	5211363	""
Os03g0199050	3	5206587	5211073	""
Os03g0199100	3	5214115	5217654	""
Os03g0199200	3	5218194	5219643	""
Os03g0199300	3	5218609	5219719	""
Os03g0199500	3	5225077	5226496	""
Os03g0199800	3	5232956	5233654	""
Os03g0200000	3	5253519	5254758	""
Os03g0200100	3	5253727	5254710	""
Os03g0200200	3	5261710	5263669	""
Os03g0200400	3	5271246	5272329	""
Os03g0200500	3	5274929	5277136	cyc07
Os03g0200600	3	5277479	5281551	""
Os03g0200700	3	5283459	5286844	""
Os03g0200800	3	5287681	5290481	OsARL1a
Os03g0201000	3	5294523	5297017	""
Os03g0201100	3	5297336	5301348	OsCYP65
Os03g0201200	3	5302428	5304763	""
Os03g0201400	3	5304942	5314273	""
Os03g0201500	3	5317215	5321081	""
Os03g0201600	3	5320785	5323969	""
Os03g0201700	3	5324635	5327751	""
Os03g0201800	3	5326713	5330590	""
Os03g0201901	3	5331153	5335603	""
Os03g0202001	3	5341103	5347082	""
Os03g0202200	3	5348313	5351951	OSVDAC4
Os03g0202250	3	5348398	5351838	""
Os03g0202300	3	5352944	5357283	""
Os03g0202500	3	5373013	5379417	OsFbox132
Os03g0203000	3	5393933	5396987	""
Os03g0203100	3	5400960	5406847	""
Os03g0203200	3	5422148	5426577	D14
Os03g0203700	3	5433914	5440324	osACA1
Os03g0203750	3	5438603	5439236	""
Os03g0203800	3	5441845	5444188	CycD5
Os03g0204100	3	5458099	5462322	OsFH8
Os03g0204300	3	5466785	5468445	""
Os03g0204366	3	5467138	5467740	""
Os03g0204432	3	5472719	5472939	""
Os03g0204500	3	5474355	5474766	""
Os03g0204600	3	5476440	5477287	""
Os03g0204900	3	5481504	5482358	""
Os03g0205000	3	5483405	5489241	""
Os03g0205150	3	5491325	5494409	""
Os03g0205300	3	5495851	5497269	OsbHLH129
Os03g0205400	3	5508753	5516754	""
Os03g0205500	3	5517532	5522391	""
Os03g0205700	3	5530670	5534319	""
Os03g0205800	3	5538810	5540247	""
Os03g0206150	3	5547117	5551963	""
Os03g0206100	3	5547251	5547731	""
Os03g0206201	3	5571692	5572760	""
Os03g0206300	3	5573373	5576434	OsISC35
Os03g0206400	3	5582059	5582713	OSJNBa0014O06.1
Os03g0206600	3	5586002	5588859	""
Os03g0206700	3	5589846	5592643	OSJNBa0014O06.3
Os03g0206750	3	5590068	5591830	""
Os03g0206800	3	5593822	5594320	""
Os03g0206900	3	5594051	5595994	""
Os03g0207200	3	5609827	5612733	""
Os03g0207250	3	5613333	5615437	OsRPL51
Os03g0207300	3	5616064	5620692	CK2alpha3
Os03g0207400	3	5625733	5627711	OsPP2C29
Os03g0207475	3	5629573	5633166	""
Os03g0207700	3	5636938	5638605	""
Os03g0207800	3	5641293	5643559	OSJNBa0014O06.11
Os03g0207900	3	5646348	5650212	OsWD40-65
Os03g0208500	3	5655157	5659172	NRAMP2
Os03g0208600	3	5669927	5671969	OSJNBa0014O06.14
Os03g0208700	3	5672848	5675991	""
Os03g0208750	3	5673111	5677868	""
Os03g0208800	3	5677791	5680026	""
Os03g0208900	3	5680647	5685342	OsMPG2
Os03g0209000	3	5686617	5687556	OSJNBa0014O06.16
Os03g0209400	3	5707404	5710078	GOT1B
Os03g0209500	3	5710240	5715009	""
Os03g0209600	3	5721104	5728581	""
Os03g0209700	3	5729595	5732123	""
Os03g0209800	3	5735003	5746155	Spin6.3
Os03g0210000	3	5749954	5750298	""
Os03g0210050	3	5751427	5751798	""
Os03g0210100	3	5753283	5753636	""
Os03g0210200	3	5755354	5755913	""
Os03g0210350	3	5758654	5759005	""
Os03g0210400	3	5760848	5767440	""
Os03g0210450	3	5761012	5764113	""
Os03g0210500	3	5771944	5772406	""
Os03g0210600	3	5774735	5775940	""
Os03g0210700	3	5777776	5779292	""
Os03g0210800	3	5779625	5784938	OsNTP5
Os03g0210883	3	5796303	5796813	""
Os03g0210900	3	5796329	5797044	""
Os03g0211100	3	5798558	5801146	""
Os03g0211400	3	5807868	5812643	""
Os03g0211500	3	5814166	5816687	""
Os03g0211600	3	5817877	5819374	""
Os03g0211700	3	5823655	5828110	""
ENSRNA049473801	3	5828141	5828258	U5
Os03g0211800	3	5829016	5835122	""
Os03g0211850	3	5836350	5836787	""
Os03g0211900	3	5840714	5844831	""
Os03g0212000	3	5848833	5850383	""
Os03g0212200	3	5853962	5857465	OsIRL7
Os03g0212300	3	5858227	5859977	""
Os03g0212400	3	5860717	5863891	""
Os03g0212600	3	5865638	5869191	""
Os03g0212700	3	5870156	5874813	""
Os03g0212800	3	5876410	5883222	Os3bglu6
Os03g0212950	3	5876647	5879307	""
Os03g0213100	3	5896038	5899522	""
Os03g0213150	3	5896045	5899167	""
Os03g0213200	3	5900087	5902461	""
Os03g0213300	3	5907703	5917030	""
Os03g0213400	3	5920111	5931373	""
Os03g0213500	3	5941804	5943541	""
Os03g0213600	3	5946380	5955447	""
Os03g0213700	3	5955407	5960532	OsRUS3
Os03g0213750	3	5955596	5960344	""
Os03g0213800	3	5960793	5964717	""
Os03g0213900	3	5967215	5973703	""
Os03g0214000	3	5973919	5979076	OsPAP1a
Os03g0214050	3	5976750	5978974	""
Os03g0214100	3	5979594	5983020	OsRPA1
Os03g0214200	3	5983462	5988740	MODD
Os03g0214400	3	5994179	5997434	""
Os03g0214600	3	5999908	6003768	OsRpn9b
Os03g0214900	3	6006751	6011719	""
Os03g0215000	3	6013161	6017199	""
Os03g0215200	3	6041245	6048687	DL
Os03g0215400	3	6052902	6061365	LHS1
Os03g0215600	3	6069091	6069426	""
Os03g0215700	3	6079161	6084477	MAP70.4
Os03g0215800	3	6085640	6089018	""
Os03g0215900	3	6089248	6091523	OsPPR676
Os03g0216000	3	6098433	6100341	""
Os03g0216300	3	6115338	6118762	""
Os03g0216400	3	6118856	6120196	""
Os03g0216500	3	6121324	6122376	""
Os03g0216600	3	6127334	6131136	""
Os03g0216733	3	6131843	6136255	""
Os03g0216700	3	6131846	6142781	OsFRDL1
Os03g0216766	3	6147473	6152948	""
Os03g0216800	3	6152114	6155182	OsPGL18
Os03g0216900	3	6159948	6163869	""
Os03g0217000	3	6163963	6164560	""
Os03g0217200	3	6167007	6173938	OsFbox133
Os03g0217400	3	6179834	6181773	""
Os03g0217801	3	6197270	6201232	""
Os03g0217900	3	6203132	6203995	""
Os03g0218100	3	6212658	6218550	""
Os03g0218200	3	6218055	6225071	""
Os03g0218300	3	6227695	6229743	""
Os03g0218400	3	6233563	6238297	OsMST4
Os03g0218500	3	6244085	6247317	""
Os03g0219100	3	6264770	6267856	""
Os03g0219200	3	6271895	6275386	OsSOD2
Os03g0219300	3	6275829	6279463	TubA
Os03g0219350	3	6276002	6276306	""
Os03g0219400	3	6280458	6282712	""
Os03g0219450	3	6280968	6282513	""
Os03g0219500	3	6282872	6284348	OsISC4
Os03g0219700	3	6286013	6288421	OsRH47B
Os03g0219800	3	6290732	6295238	""
Os03g0219900	3	6295480	6297596	""
Os03g0220100	3	6302865	6304849	WSL4
Os03g0220200	3	6303103	6304706	""
Os03g0220300	3	6320342	6324013	""
Os03g0220700	3	6327307	6334713	""
Os03g0221100	3	6344978	6351569	""
Os03g0221150	3	6353265	6353484	""
Os03g0221200	3	6354859	6357792	""
Os03g0221300	3	6358095	6364239	ONAC057
Os03g0221500	3	6369452	6373704	OJ1743A09.5
Os03g0221600	3	6377132	6379856	""
Os03g0221700	3	6377414	6380243	OJ1743A09.6
Os03g0221800	3	6380281	6388758	""
Os03g0222100	3	6392811	6395478	""
ENSRNA049473899	3	6403837	6403930	snoZ223
Os03g0222401	3	6403950	6404477	""
ENSRNA049473908	3	6403997	6404146	snoR134
Os03g0222500	3	6405347	6406081	""
Os03g0222600	3	6418114	6420549	""
Os03g0222700	3	6421790	6422412	""
Os03g0222800	3	6424393	6426901	""
Os03g0223000	3	6428279	6438500	OsRLCK377
Os03g0223100	3	6443453	6445461	""
Os03g0223200	3	6453022	6455453	OsCAD9
Os03g0223301	3	6456086	6457732	""
Os03g0223400	3	6457915	6462146	GLN1
Os03g0223550	3	6466218	6466493	""
Os03g0223700	3	6468343	6476409	""
Os03g0223800	3	6480311	6480663	""
Os03g0223900	3	6493908	6498974	""
Os03g0224200	3	6512771	6518511	ORR1
Os03g0224300	3	6519054	6522132	OsTPS4
Os03g0224700	3	6537573	6541381	HSFA9
Os03g0225100	3	6545153	6546478	MPKK10.2
Os03g0225150	3	6545960	6546361	""
Os03g0225200	3	6556389	6562025	OsSDS
Os03g0225300	3	6563392	6565219	OSJNBa0081P02.11
Os03g0225500	3	6573239	6580610	NUP133
Os03g0225600	3	6587240	6587714	""
Os03g0225700	3	6589784	6594037	WAK25
Os03g0225900	3	6608577	6610549	AOS2
Os03g0226200	3	6624980	6626080	NSHB2
Os03g0226300	3	6626961	6630244	OsRLCK104
Os03g0226400	3	6636675	6641550	OsMTP8.1
Os03g0226501	3	6636837	6640774	""
Os03g0226600	3	6647026	6653918	""
Os03g0226700	3	6654751	6656679	""
Os03g0226800	3	6657601	6663830	OsCMT1
Os03g0226901	3	6665660	6668464	OsCMT1
Os03g0227000	3	6676410	6683840	""
Os03g0227075	3	6683993	6684066	""
Os03g0227300	3	6698297	6706333	""
Os03g0227400	3	6706278	6708143	""
Os03g0227500	3	6716409	6720052	""
Os03g0227601	3	6735224	6740082	""
Os03g0227700	3	6737549	6744486	OsDWF4
Os03g0227750	3	6753995	6754315	""
Os03g0227800	3	6754275	6756589	""
Os03g0227900	3	6763115	6767691	""
Os03g0228200	3	6776463	6778596	""
Os03g0228400	3	6782702	6785978	""
Os03g0228500	3	6786712	6790137	""
Os03g0228800	3	6804619	6808346	""
Os03g0228901	3	6805727	6806290	""
Os03g0229000	3	6814731	6817574	""
Os03g0229100	3	6826703	6832274	OsbHLH019
Os03g0229500	3	6853791	6856384	OJ1781E12.3
Os03g0229551	3	6859922	6862489	""
Os03g0229575	3	6863023	6871173	""
Os03g0229600	3	6871825	6875383	""
Os03g0229801	3	6876093	6876874	""
Os03g0230000	3	6880218	6880905	""
ENSRNA049911410	3	6885250	6885323	tRNA-Thr
Os03g0230300	3	6895178	6898355	OsSRO1c
Os03g0230500	3	6902118	6907409	DSM3
Os03g0231000	3	6931709	6932134	Oshox19
Os03g0231150	3	6933005	6933836	""
Os03g0231400	3	6943194	6943974	""
Os03g0231600	3	6948035	6950951	OJ1781E12.10
Os03g0231650	3	6948411	6950589	""
Os03g0231700	3	6950861	6957390	""
Os03g0231750	3	6952982	6956081	""
Os03g0231800	3	6957671	6962492	""
Os03g0231850	3	6957949	6962502	""
Os03g0231900	3	6974763	6978108	""
Os03g0231950	3	6980640	6982645	OsbHLH088
Os03g0232000	3	6987949	6989544	OsFbox136
Os03g0232050	3	6988082	6989556	""
Os03g0232101	3	6991327	6992249	""
Os03g0232200	3	6992879	6997181	OsPLT9
Os03g0232250	3	6996027	6996317	""
Os03g0232400	3	7018347	7019179	OJ1175C11.17
Os03g0232500	3	7022844	7026172	""
Os03g0232600	3	7029174	7031611	ELF1
Os03g0232800	3	7043271	7046128	""
Os03g0232900	3	7046913	7051263	ADIPOR3
Os03g0233000	3	7061772	7063303	OJ1175C11.12
Os03g0233200	3	7066551	7067714	""
Os03g0233251	3	7066564	7067291	""
Os03g0233300	3	7067985	7070574	OsLysM-RLK2
Os03g0233500	3	7074684	7078859	""
Os03g0233700	3	7082665	7084749	""
Os03g0233800	3	7088357	7092494	""
Os03g0233750	3	7090845	7092016	""
Os03g0233900	3	7092864	7093988	NSHB1
Os03g0234000	3	7096670	7097510	NSHB3
Os03g0234100	3	7100048	7101570	OsHB4
Os03g0234200	3	7102183	7104288	ZIURP1
Os03g0234350	3	7102655	7104625	""
ENSRNA049473866	3	7102940	7103027	snoZ266
ENSRNA049473842	3	7103158	7103246	snoZ266
Os03g0234500	3	7107129	7108588	prx37
Os03g0234600	3	7111305	7115133	""
Os03g0234900	3	7124925	7127129	prx39
Os03g0235000	3	7128273	7129609	poxN
Os03g0235100	3	7132567	7135981	""
Os03g0235200	3	7136651	7138895	""
Os03g0235300	3	7139074	7140886	""
Os03g0235400	3	7143619	7146865	""
Os03g0235700	3	7147366	7151263	""
Os03g0235900	3	7163390	7168860	OsNRT1
Os03g0236050	3	7170208	7170645	""
Os03g0236200	3	7181080	7184036	OsGAD3
Os03g0236300	3	7184393	7189221	""
Os03g0236675	3	7198978	7200126	""
Os03g0236800	3	7209408	7210040	OJ1081D05.2
Os03g0236900	3	7211426	7212113	OsAPC6
Os03g0236966	3	7212586	7221029	OsAPC6
Os03g0236983	3	7212592	7221230	""
Os03g0237000	3	7223777	7228021	OJ1081D05.4
Os03g0237201	3	7229093	7231307	""
Os03g0237100	3	7229093	7231670	OsDMAS1
Os03g0237250	3	7237162	7241445	OsIDD14
Os03g0237267	3	7240577	7240923	""
Os03g0237401	3	7272999	7273747	""
Os03g0237500	3	7274601	7277422	""
Os03g0237600	3	7277308	7284276	""
Os03g0237900	3	7290796	7293226	""
Os03g0237950	3	7293721	7293988	""
Os03g0238000	3	7293944	7294856	""
Os03g0238300	3	7305284	7308499	""
Os03g0238600	3	7322529	7325182	OsPAP3c
Os03g0238700	3	7324024	7328856	""
Os03g0238750	3	7328435	7328831	""
Os03g0238800	3	7329417	7335053	""
Os03g0239000	3	7339645	7342730	OsXTH28
Os03g0239200	3	7347523	7351722	TTA
Os03g0239300	3	7353076	7354368	""
Os03g0239400	3	7358092	7369614	OsbZIP26
Os03g0240166	3	7408551	7408750	""
Os03g0240400	3	7430659	7433595	""
Os03g0240500	3	7434060	7438082	""
Os03g0240600	3	7440402	7442007	OsUPS
Os03g0240700	3	7446000	7449581	""
Os03g0240800	3	7449797	7453038	""
Os03g0240900	3	7453731	7457759	""
Os03g0241001	3	7467714	7468855	""
Os03g0241100	3	7469617	7475442	""
Os03g0241200	3	7476238	7478159	""
Os03g0241300	3	7480379	7483234	OsPE
Os03g0241400	3	7480381	7483180	OsRLCK105
Os03g0241600	3	7483344	7487296	OsRLCK105
Os03g0241800	3	7497368	7499362	""
Os03g0241900	3	7500164	7503768	""
Os03g0242100	3	7505851	7513561	""
Os03g0242200	3	7514225	7517543	""
Os03g0242300	3	7519754	7521478	""
Os03g0242350	3	7520304	7521305	""
Os03g0242900	3	7559117	7561984	OsSub28
Os03g0243100	3	7565328	7567774	OsADF5
Os03g0243200	3	7573271	7577555	""
Os03g0243250	3	7573321	7577349	""
Os03g0243300	3	7579448	7583738	OsS5a
Os03g0243350	3	7584049	7584916	""
Os03g0243600	3	7591870	7597405	OsACBP5
Os03g0243700	3	7601448	7603037	""
Os03g0243750	3	7601860	7602728	""
Os03g0243800	3	7603131	7607537	""
Os03g0243900	3	7611453	7614083	""
Os03g0243950	3	7611919	7612989	""
Os03g0244000	3	7615918	7618902	""
Os03g0244200	3	7626455	7629565	""
Os03g0244333	3	7627019	7627813	""
Os03g0244466	3	7628831	7629070	""
Os03g0244600	3	7646649	7650520	OsLAX2
Os03g0244650	3	7646760	7650156	""
Os03g0244700	3	7656198	7658476	""
Os03g0244750	3	7658050	7658493	""
Os03g0244800	3	7660840	7661506	""
Os03g0244950	3	7669855	7670370	""
Os03g0245100	3	7671601	7676854	DAPB2
Os03g0245200	3	7675772	7677111	""
Os03g0245300	3	7677693	7679130	""
Os03g0245500	3	7681570	7682838	""
Os03g0245700	3	7686713	7688842	""
Os03g0245800	3	7697015	7698027	OsHSP26
Os03g0245901	3	7699096	7699502	""
Os03g0246050	3	7706013	7707072	""
Os03g0246100	3	7707769	7710526	""
Os03g0246150	3	7713202	7715191	""
Os03g0246500	3	7740991	7749358	""
Os03g0246800	3	7753164	7763728	""
Os03g0246900	3	7767062	7768701	""
Os03g0247000	3	7773866	7779865	OsClpT
Os03g0247100	3	7782444	7784795	""
Os03g0247200	3	7788798	7789593	OsTHI29
Os03g0247300	3	7792692	7795626	Sc-j
Os03g0247400	3	7796611	7796874	""
Os03g0247600	3	7800206	7801862	""
Os03g0247750	3	7802434	7802697	""
Os03g0247900	3	7815147	7817732	OsACR9
Os03g0248000	3	7819901	7827315	OsATG9a
Os03g0248200	3	7832016	7833726	""
Os03g0248225	3	7832158	7833712	""
Os03g0248250	3	7834136	7839572	""
Os03g0248300	3	7840812	7841454	""
Os03g0248400	3	7840989	7841604	""
Os03g0248500	3	7844778	7845420	""
Os03g0248600	3	7847997	7852714	OsEno2
Os03g0248766	3	7850035	7850484	""
Os03g0249100	3	7871494	7873366	""
Os03g0249200	3	7874537	7878425	""
Os03g0249300	3	7881242	7884214	""
Os03g0249400	3	7884815	7886786	""
Os03g0249500	3	7889338	7891292	OsUGlcAE1
Os03g0249700	3	7907082	7907812	""
Os03g0249900	3	7911693	7914268	""
Os03g0250000	3	7914611	7918255	OsSCS1
Os03g0250200	3	7929012	7933985	""
Os03g0250301	3	7938935	7939534	""
Os03g0250400	3	7946478	7947180	""
Os03g0251000	3	7965176	7966095	""
Os03g0251350	3	7976995	7979371	NFYC2
Os03g0251425	3	7980614	7982643	""
Os03g0251500	3	7982396	7989433	""
Os03g0251600	3	7989451	7994660	OsNTMC2T4.2
Os03g0251700	3	7998159	8000400	""
Os03g0251800	3	8003074	8008237	""
Os03g0251950	3	8004057	8004729	""
Os03g0252100	3	8010885	8012566	""
Os03g0252800	3	8047380	8052536	""
Os03g0252900	3	8061598	8061988	""
Os03g0253100	3	8067630	8071826	""
Os03g0253200	3	8087161	8088952	""
Os03g0253500	3	8101572	8102858	""
Os03g0253600	3	8106340	8108381	""
Os03g0253701	3	8111200	8111425	""
Os03g0253800	3	8112267	8117742	""
Os03g0254000	3	8122290	8126074	""
Os03g0254200	3	8130378	8132030	""
Os03g0254250	3	8134007	8134226	""
Os03g0254400	3	8152539	8154731	OspPLAIIIalpha
Os03g0254700	3	8165827	8174895	OsWD40-66
Os03g0254800	3	8177756	8181722	CS
Os03g0254900	3	8182249	8186746	""
Os03g0255000	3	8191896	8195080	""
Os03g0255100	3	8196070	8201999	OsBgal8
Os03g0255200	3	8207583	8211913	""
Os03g0255400	3	8212498	8217658	""
Os03g0255500	3	8218898	8224127	""
Os03g0255900	3	8241532	8242113	""
Os03g0256400	3	8255582	8260796	""
Os03g0256800	3	8294652	8306315	""
Os03g0257000	3	8307296	8311472	""
Os03g0257500	3	8327284	8328581	""
Os03g0257600	3	8329118	8331769	""
Os03g0257700	3	8330604	8331988	""
Os03g0257900	3	8337473	8342481	""
Os03g0258000	3	8339827	8342028	""
Os03g0258200	3	8352195	8353718	""
Os03g0258500	3	8369347	8370978	ATG6C
Os03g0258900	3	8384206	8386087	""
Os03g0259001	3	8386677	8389176	""
Os03g0259100	3	8396569	8397410	OsUCL7
Os03g0259300	3	8398817	8406410	OsHrd3
Os03g0259400	3	8406809	8408296	OsLAR
Os03g0259500	3	8409910	8411407	""
Os03g0259551	3	8410048	8411355	""
Os03g0259600	3	8413198	8414964	""
Os03g0259700	3	8415745	8419093	""
Os03g0259900	3	8429310	8433531	""
Os03g0260000	3	8434789	8437195	""
Os03g0260100	3	8437361	8441906	""
Os03g0260266	3	8437541	8441853	""
Os03g0260432	3	8445623	8446519	OsCLE302
Os03g0260600	3	8458131	8461066	OsbHLH040
Os03g0261100	3	8487523	8489366	PLA2-II
Os03g0261500	3	8501364	8505645	OsDjC26
Os03g0261800	3	8531062	8533071	""
Os03g0261900	3	8546948	8552114	""
Os03g0261950	3	8555879	8556257	""
Os03g0262000	3	8558993	8562806	""
Os03g0262100	3	8568445	8571825	OsMed9_2
Os03g0262150	3	8573021	8577500	""
Os03g0262200	3	8573083	8577492	""
Os03g0262300	3	8581503	8596767	""
Os03g0262400	3	8597173	8600595	NCBP
Os03g0262500	3	8603939	8609105	""
